Altitude	Mach	PSFC	SHP	Throttle
15517.24138	0.45	0.208049079	2353.899118	1
16379.31034	0.45	0.207236942	2313.657637	1
17241.37931	0.45	0.206528518	2272.71129	1
18103.44828	0.45	0.205760548	2232.877926	1
18965.51724	0.45	0.205007953	2193.326467	1
19827.58621	0.45	0.204156027	2155.27222	1
20689.65517	0.45	0.203395248	2116.68705	1
21551.72414	0.45	0.202764421	2077.212375	1
22413.7931	0.45	0.201960694	2039.963372	1
23275.86207	0.45	0.201327382	2001.444756	1
24137.93103	0.45	0.200559294	1964.720648	1
25000	0.45	0.199954451	1926.854172	1
0	0.48	0.29308395	2415.749989	1
862.0689655	0.48	0.287532342	2415.749989	1
1724.137931	0.48	0.282056664	2415.749989	1
2586.206897	0.48	0.2766563	2415.749989	1
3448.275862	0.48	0.271330636	2415.749989	1
4310.344828	0.48	0.266079058	2415.749989	1
5172.413793	0.48	0.260900953	2415.749989	1
6034.482759	0.48	0.255795709	2415.749989	1
6896.551724	0.48	0.250762713	2415.749989	1
7758.62069	0.48	0.245801353	2415.749989	1
8620.689655	0.48	0.240911018	2415.749989	1
9482.758621	0.48	0.236091099	2415.749989	1
10344.82759	0.48	0.231340985	2415.749989	1
11206.89655	0.48	0.226660069	2415.749989	1
12068.96552	0.48	0.222047741	2415.749989	1
12931.03448	0.48	0.217503395	2415.749989	1
13793.10345	0.48	0.213026426	2415.749989	1
14655.17241	0.48	0.208616227	2415.749989	1
15517.24138	0.48	0.206867291	2385.445044	1
16379.31034	0.48	0.206076501	2344.444131	1
17241.37931	0.48	0.205409725	2302.500847	1
18103.44828	0.48	0.204667747	2261.874555	1
18965.51724	0.48	0.203835635	2222.690378	1
19827.58621	0.48	0.20308785	2183.029797	1
20689.65517	0.48	0.202457198	2142.582711	1
21551.72414	0.48	0.201673756	2104.217587	1
22413.7931	0.48	0.200956988	2065.605728	1
23275.86207	0.48	0.200374009	2026.097018	1
24137.93103	0.48	0.199596627	1989.020921	1
25000	0.48	0.198948069	1951.114856	1
0	0.5	0.294691486	2415.749989	1
862.0689655	0.5	0.289107511	2415.749989	1
1724.137931	0.5	0.28359992	2415.749989	1
2586.206897	0.5	0.278168097	2415.749989	1
3448.275862	0.5	0.272811423	2415.749989	1
4310.344828	0.5	0.267529283	2415.749989	1
5172.413793	0.5	0.26232106	2415.749989	1
6034.482759	0.5	0.257186137	2415.749989	1
6896.551724	0.5	0.2521239	2415.749989	1
7758.62069	0.5	0.247133733	2415.749989	1
8620.689655	0.5	0.242215023	2415.749989	1
9482.758621	0.5	0.237367155	2415.749989	1
10344.82759	0.5	0.232589517	2415.749989	1
11206.89655	0.5	0.227881496	2415.749989	1
12068.96552	0.5	0.223242483	2415.749989	1
12931.03448	0.5	0.218671866	2415.749989	1
13793.10345	0.5	0.214169035	2415.749989	1
14655.17241	0.5	0.209733383	2415.749989	1
15517.24138	0.5	0.20604784	2407.736042	1
16379.31034	0.5	0.205374707	2365.01156	1
17241.37931	0.5	0.204636096	2323.520643	1
18103.44828	0.5	0.203912525	2282.327985	1
18965.51724	0.5	0.203080936	2242.796961	1
19827.58621	0.5	0.202439508	2201.629885	1
20689.65517	0.5	0.201749243	2161.477784	1
21551.72414	0.5	0.200964747	2122.794023	1
22413.7931	0.5	0.200362766	2082.653416	1
23275.86207	0.5	0.199613305	2044.519891	1
24137.93103	0.5	0.199039184	2005.066731	1
25000	0.5	0.198385888	1966.899899	1
